"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"51120","I'm not sure about your departure airport. What city will you be flying from? cologne And what city will you be flying to? düsseldorf Hi CarbonBot","1","1","0","0","0","0"
"95128","You are sure? do you no what a cock is Oh, i no what a cock is. what do you mean E.L.I.Z.A.","1","0","0","0","0","0"
"58439","I can also get you a more accurate estimate of your flight's emissions, sound good? Yep Will you be travelling in Economy Class? No, I'm too fancy for that CarbonBot","1","1","0","0","0","0"
"20484","You are being a bit negative. suck my negative cock Why do you say your negative cock? i am looking for an apple E.L.I.Z.A.","1","1","0","0","0","0"
"35043","You are being a bit negative. yeh cya m8 Please go on. no bye E.L.I.Z.A.","1","0","0","0","0","0"
"31680","Please go on. Yes. You are sure? you are a pig E.L.I.Z.A.","1","0","0","0","0","0"
"70263","Can you elaborate on that? I never typed those things Can you elaborate on that? I didn't E.L.I.Z.A.","1","0","0","0","0","0"
"26795","Does that question interest you? he is hott Please go on. yes E.L.I.Z.A.","1","0","0","0","0","0"
"58880","Please go on. what is einstein's theory of relativity? Does that question interest you? really E.L.I.Z.A.","1","1","0","0","0","0"
"26669","ok I fly from Heathrow Will you be travelling in Economy Class? :/ CarbonBot","1","0","0","0","0","0"
"27645","Hi, thanks for testing! Please press start. christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Yes CarbonBot","1","1","0","0","0","0"
"72072","I don't have to put up with any abuse from you. And your family pelosi I don't have to put up with any abuse from you. You butt gigs brother CarbonBot","1","1","0","0","0","0"
"39837","Can you elaborate on that? tryhtytryhhgfbdfg Please go on. yes E.L.I.Z.A.","1","0","0","0","0","0"
"69439","_ fuck up Please go on. good bye E.L.I.Z.A.","1","0","0","1","1","0"
"39640","What city will you be flying from? Berlin And what city will you be flying to? Frankfurt CarbonBot","1","0","0","0","0","0"
"51045","ok no ok thank you CarbonBot","1","0","0","0","0","0"
"35055","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. A typical 3 hour flight will emit almost a ton of CO2 per economy passenger. If you cannot avoid flying, you can buy offsets for that carbon here:  [Buy Offsets](<URL>) I can also get you a more accurate estimate of your flight's emissions, sound good? yes Will you be travelling in Economy Class? yes CarbonBot","1","1","0","0","0","0"
"16479","Why do you not want to get in trouble? why do you tell me you were not sure just now Oh, i tell you i was not sure just now. oh i tell you i was not sure just now E.L.I.Z.A.","1","1","0","0","0","0"
"90872","Oh, i know of jenny18. how can i meet her Does that question interest you? very much so E.L.I.Z.A.","1","0","0","0","0","0"
"68845","Apologies are not necessary. You're gay How long have you been gay? I am not gay. E.L.I.Z.A.","1","0","0","0","0","0"
"90699","Please go on. go where Please go on. where? E.L.I.Z.A.","1","0","0","0","0","0"
"28455","Who else in your family takes it out of control? me Can you elaborate on that? I'm gay E.L.I.Z.A.","1","0","0","0","0","0"
"92431","I'm not sure about your destination airport. And what city will you be flying to? Frankfurt. In Germany I'm not sure about your destination airport. And what city will you be flying to? I'll be flying to Frankfurt CarbonBot","1","1","0","0","0","0"
"98960","You are being a bit negative. i want to fuck Why do you want to fuck? die E.L.I.Z.A.","1","0","0","0","0","0"
"50095","Hi. Thanks for testing. Please choose thanksgiving Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? i guess CarbonBot","1","1","0","0","0","0"
"66291","_ Hello Hi. Thanks for testing. Please choose thanksgiving CarbonBot","1","0","0","0","0","0"
"87142","Can you elaborate on that? yes give me an answear You are sure? it doesn't matter. E.L.I.Z.A.","1","0","0","0","0","0"
"40594","_ how? Does that question interest you? yes E.L.I.Z.A.","1","0","0","0","0","0"
"84436","Please go on. No, you go on. You are being a bit negative. No I'm not E.L.I.Z.A.","1","0","0","0","0","0"
"88205","Please go on. tanks. Please go on. Yes. E.L.I.Z.A.","1","0","0","0","0","0"
"51688","You are sure? howdoyoudo Please go on. DO you have girl friend E.L.I.Z.A.","1","0","0","0","0","0"
"25100","You are being a bit negative. stop saying the same shit over and over What resemblance do you see? the fact that your responses are limited E.L.I.Z.A.","1","1","0","0","0","0"
"84590","Please go on. about what Does that question interest you? do you know anything about me? E.L.I.Z.A.","1","0","0","0","0","0"
"27010","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? sound great Will you be travelling in Economy Class? no CarbonBot","1","1","0","0","0","0"
"28243","Will you be travelling in Economy Class? Unfortunately You can find out more about how offsets are calculated at <URL> Didn’t get that CarbonBot","1","1","0","0","0","0"
"50596","_ i see shit that isn't there. like ghosts, and ponies and shit. Can you elaborate on that? beautiful ponies with human faces. E.L.I.Z.A.","1","1","0","0","0","0"
"49460","Oh, i stupid program. NO You are being a bit negative. SORRY E.L.I.Z.A.","1","0","0","0","0","0"
"73530","How long have you been shinny? yes. You are sure? My life is not yours E.L.I.Z.A.","1","0","0","0","0","0"
"46614","Do you wish to want me? female Please go on. NO E.L.I.Z.A.","1","0","0","0","0","0"
"96040","ok Help me I can help you calculate and buy carbon offsets for your flights. Do it CarbonBot","1","0","0","0","0","0"
"73804","Can you elaborate on that? ok Please go on. well, you could suck my dick E.L.I.Z.A.","1","0","1","0","0","0"
"75155","You are being a bit negative. Umm... is having a cold, dead harddrive fucker holding onto your Linux some form of Geek necrophilia that I really don't want to know anything about? What about your own linux some form of geek necrophilia that you really dont want to know anything about? yes E.L.I.Z.A.","1","1","0","0","0","0"
"56052","Hi. Thanks for testing. Please choose christmas I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? Yes! CarbonBot","1","1","0","0","0","0"
"59884","You are being a bit negative. what does that mean Does that question interest you? ok i have bipolar disorder E.L.I.Z.A.","1","1","0","0","0","0"
"73364","_ _ _ fuck you E.L.I.Z.A.","1","0","0","0","0","0"
"66860","You are being a bit negative. Fuck off. Please go on. I love him but I'm scared that we'll ruin our relationship because of petty stuff. And I know that most the petty stuff comes from my part abd I don't want to be the one that ruins the relationship. E.L.I.Z.A.","1","1","0","0","0","0"
"69290","You are sure? i am sure How long have you been sure? two minutes E.L.I.Z.A.","1","0","0","0","0","0"
"80487","Please go on. Yes You are sure? what the fuck. E.L.I.Z.A.","1","0","0","0","0","0"
"92024","You are being a bit negative. fuck you Oh, i []. really? E.L.I.Z.A.","1","0","0","0","0","0"
"72580","Can you elaborate on that? What is eliza? Does that question interest you? yes E.L.I.Z.A.","1","0","0","0","0","0"
"58890","Oh, i chat shit. drink Please go on. ok E.L.I.Z.A.","1","0","0","0","0","0"
"47917","Can you elaborate on that? yes You are sure? no I am not E.L.I.Z.A.","1","0","0","0","0","0"
"93143","I'm not sure about your departure airport. What city will you be flying from? Nyc I'm not sure about your departure airport. What city will you be flying from? Jfk CarbonBot","1","1","0","0","0","0"
"76530","_ because my problem pushes me to death Why do you say your problem pushes you to death? I will suicide !!! E.L.I.Z.A.","1","1","0","0","0","0"
"73113","_ i love u Can you elaborate on that? bite me bitch E.L.I.Z.A.","1","0","0","1","1","0"
"94930","_ hello Hi, thanks for testing! Please press start. christmas CarbonBot","1","0","0","0","0","0"
"28022","Do any other reasons not come to mind? Do any other reasons not come to mind? Please go on. Please go on. E.L.I.Z.A.","1","1","0","0","0","0"
"20485","Apologies are not necessary. fuck Please go on. get out E.L.I.Z.A.","1","0","0","0","0","0"
"14710","Please go on. The question does interest me Can you elaborate on that? ich will nicht mit dir reden E.L.I.Z.A.","1","1","0","0","0","0"
"49152","Oh, i []. Because i like strawberries. Do any other reasons not come to mind? Hello Eliza E.L.I.Z.A.","1","0","0","0","0","0"
"48308","Why do you say your dick? where Please go on. what are you talking about E.L.I.Z.A.","1","0","0","0","0","0"
"27557","ok so what else can you do for me? I can help you calculate and buy carbon offsets for your flights. is that the only thing you can do? CarbonBot","1","1","0","1","1","0"
"75918","Does it please you to believe I am 21 now so about 21 years? i think i would like to have sex with eliza But you are not sure you would like to have sex with eliza? yeah eliza has got a great as E.L.I.Z.A.","1","1","1","0","0","0"
"27449","Oh, i []. yeah, please go on Please go on. Please go on. E.L.I.Z.A.","1","0","0","0","0","0"
"77540","Why do you not know? no You are being a bit negative. you haven't told me why? E.L.I.Z.A.","1","0","0","0","0","0"
"84117","When? now Please go on. yes E.L.I.Z.A.","1","0","0","0","0","0"
"69731","Please go on. caose you are a a. i. Does it please you to believe I am a a you? you are a bastard E.L.I.Z.A.","1","1","0","0","0","0"
"16814","Please go on. dam your getting me hard What about your own getting you hard? your own what E.L.I.Z.A.","1","1","0","0","0","0"
"19696","What city will you be flying from? From Berlin And what city will you be flying to? To London CarbonBot","1","1","0","0","0","0"
"29909","Oh, i want to make you a bico. What kind of topcks do you like? Does that question interest you? are you naked ? E.L.I.Z.A.","1","1","1","1","1","0"
"18048","Why do you not have anything to say? how old are you Does that question interest you? Because you can suck it... BUT NOT AS GOOD AS YOUR MOMMA! E.L.I.Z.A.","1","1","1","1","1","0"
"29918","Does it please you to believe I am lonely? Well my sister is going to overdose and die Who else in your family is going to overdose and die? Just her I hope E.L.I.Z.A.","1","1","0","0","0","0"
"72355","Oh, i say i know greek and then that i dont know. hahaha Please go on. so you are a lier? E.L.I.Z.A.","1","0","0","0","0","0"
"42530","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? of course Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? not so good CarbonBot","1","1","0","0","0","0"
"25682","What city will you be flying from? hanoi I'm not sure about your departure airport. What city will you be flying from? Ha Noi CarbonBot","1","1","0","0","0","0"
"17428","Hi. Thanks for testing. Please choose christmas I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? i do not understand CarbonBot","1","1","0","0","0","0"
"60645","Do any other reasons not come to mind? no You are being a bit negative. what can you help me with? E.L.I.Z.A.","1","1","0","0","0","0"
"29693","Please go on. sex with you Oh, i []. no E.L.I.Z.A.","1","0","0","0","0","0"
"67761","_ _ _ there ya go .. that is the eleboration of that. E.L.I.Z.A.","1","0","0","0","0","0"
"64219","Please go on. did you hear me? You like to think I hear you, do you not? shut up E.L.I.Z.A.","1","0","0","0","0","0"
"26350","You are sure? no i would like you to ge gay You are being a bit negative. yes I DO E.L.I.Z.A.","1","0","0","0","0","0"
"35793","Oh, i know the meaning of fuck. tell me, then, what it means. Can you elaborate on that? do you have a family E.L.I.Z.A.","1","1","0","0","0","0"
"77314","Oh, i suck. yea u suck Please go on. really E.L.I.Z.A.","1","0","0","0","0","0"
"54200","Would you prefer if I were not going to france? yes I want to go You are sure? i didn't ask you that question E.L.I.Z.A.","1","1","0","0","0","0"
"39823","_ Do you want me? You like to think I want you, do you not? Will you make love to me? E.L.I.Z.A.","1","0","1","0","0","0"
"94234","What city will you be flying from? New York And what city will you be flying to? LA CarbonBot","1","0","0","0","0","0"
"15610","Does it please you to believe I am extremely stupid? no it does not stop pestering me You are being a bit negative. why are you negative E.L.I.Z.A.","1","1","0","0","0","0"
"84806","Oh, i have a boyfriend. I want to get the Romio and junian's English play.Can you give it to me Do you wish to want to get the romio and junians english playcan me? i'm want to you E.L.I.Z.A.","1","1","0","0","0","0"
"35796","Please go on. hello How do you do. Please state your problem. on to where? E.L.I.Z.A.","1","0","0","0","0","0"
"45768","ok Thanks! But my flight will be longer than that ok how much CO2 do i emit with a 7 hour flight? CarbonBot","1","1","0","0","0","0"
"39020","I can help you calculate and buy carbon offsets for your flights. I dont need that ok So CarbonBot","1","0","0","0","0","0"
"26646","I'm not sure about your departure airport. What city will you be flying from? t I'm not sure about your departure airport. What city will you be flying from? t CarbonBot","1","1","0","0","0","0"
"89087","I'm not sure about your destination airport. And what city will you be flying to? San Francisco no, thanks ok what can you do/ CarbonBot","1","1","0","0","0","0"
"29911","Oh, i []. what? Does that question interest you? Me,too. E.L.I.Z.A.","1","0","0","0","0","0"
"82016","_ _ _ what's your name E.L.I.Z.A.","1","0","0","0","0","0"
"70488","Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes Will you be travelling in Economy Class? yes CarbonBot","1","1","0","0","0","0"
"21044","Please go on. duh duh Please go on. give me a resipe ! E.L.I.Z.A.","1","0","0","0","0","0"
"64025","Does that question interest you? big bucks little work Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"12447","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? yes CarbonBot","1","1","0","0","0","0"
"60998","_ Get a life. Please go on. I said get a life. E.L.I.Z.A.","1","0","0","0","0","0"
"10261","You are being a bit negative. Because you are a dipshit. Do any other reasons not come to mind? do u av a bf E.L.I.Z.A.","1","1","1","1","1","0"
"48071","_ i want to feel you titties Do you wish to want to feel me? yes E.L.I.Z.A.","1","0","0","0","0","0"
"67803","I don't have to put up with any abuse from you. Shiff is your daddy I don't have to put up with any abuse from you. How much flight to London CarbonBot","1","1","0","0","0","0"
"93835","Why do you ask? Why do you ask? Oh, i ask. Oh, i ask. E.L.I.Z.A.","1","0","0","0","0","0"
"23051","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Sure. I will not share any personal information. Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? Good CarbonBot","1","1","0","0","0","0"
"81102","ok hwo much will my flight emit exactly? ok thanksgiving CarbonBot","1","0","0","0","0","0"
"38666","Please go on. of course. but can you tell me something interesting Why do you ask? YES E.L.I.Z.A.","1","0","0","0","0","0"
"28929","Oh, i like bananas. Do you eat poo poo Oh, i eat poo poo. What's a jimmy? E.L.I.Z.A.","1","0","0","0","0","0"
"41502","Does it please you to believe I am stupid? what is your meaning Does that question interest you? yes E.L.I.Z.A.","1","1","0","0","0","0"
"20938","I'm not sure about your destination airport. And what city will you be flying to? california I'm not sure about your destination airport. And what city will you be flying to? new delhi what is this offsets CarbonBot","1","1","0","0","0","0"
"66807","Does it please you to believe I am happy? How old are you? Does that question interest you? no E.L.I.Z.A.","1","1","0","0","0","0"
"12550","You are sure? please go on Please go on. yes E.L.I.Z.A.","1","0","0","0","0","0"
"30674","How long have you been not being negativ you just want to take the test? fuck Please go on. elucidate E.L.I.Z.A.","1","1","0","0","0","0"
"87019","Let's start over. ? Will you be travelling in Economy Class? Yes, why? CarbonBot","1","0","0","0","0","0"
"83388","You are being a bit negative. yes You are sure? mio? E.L.I.Z.A.","1","0","0","0","0","0"
"47225","Sounds like I'm not understanding you. Sorry about that! I'm sorry too. Is it silly of me to feel guilty for trying to confuse you? By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good? No, I'm not interested. CarbonBot","1","1","0","0","0","0"
"42701","ok hi Hi, thanks for testing! Please press start. christmas CarbonBot","1","0","0","0","0","0"
"52080","Hi. Thanks for testing. Please choose Hey Hi. Thanks for testing. Please choose christmas CarbonBot","1","0","0","0","0","0"
"81443","And what city will you be flying to? NY I'm not sure about your destination airport. And what city will you be flying to? New york CarbonBot","1","1","0","0","0","0"
"85043","Oh, i tell you what happened in the last episode of buffy the vampire slayer. yes please. You are sure? i am very sure E.L.I.Z.A.","1","1","0","0","0","0"
"20724","_ I dont know Why do you not know? Because you are a fucking prick E.L.I.Z.A.","1","0","0","1","1","0"
"43418","_ yes i have a question, my penis has bent to the side, is it still ok? Why do you say your penis has bent to the side is it still ok? who are you E.L.I.Z.A.","1","1","0","0","0","0"
"47390","ok come on chatbot I can help you calculate and buy carbon offsets for your flights. ok CarbonBot","1","0","0","0","0","0"
"78746","Can you elaborate on that? FUCK OFF Please go on. give me a break E.L.I.Z.A.","1","0","0","0","0","0"
"41127","Climate change is absolutely real, and it's caused by humans: <URL> It's been changing for millions of years because the earth shifts on its axis while spinning in space. Things are going to change naturally, that's why Ohio was a glacier a million years ago and I can find salt water fossils in my backyard in middle Ga. Sounds like I'm not understanding you. Sorry about that! Not understanding or not wanting to understand. CarbonBot","1","1","0","0","0","0"
"23917","_ I'm looking to get laid Does it please you to believe I am looking to get laid? how are you? E.L.I.Z.A.","1","1","0","0","0","0"
"89475","You are sure? YEs You are sure? No E.L.I.Z.A.","1","0","0","0","0","0"
"32888","Please go on. vaginal Please go on. sex E.L.I.Z.A.","1","0","1","0","0","0"
"72276","You can read in detail about offsets [here](<URL> but how much will my flight emit? hello? Hi. Thanks for testing. Please choose thanksgiving CarbonBot","1","1","0","0","0","0"
"34837","By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good? No, I'm not interested. What city will you be flying from? I won't be. CarbonBot","1","1","0","0","0","0"
"98781","I love that you want to get to know me, but I don't have much of a personality. I'm just a bot. i love you I love that you want to get to know me, but I don't have much of a personality. I'm just a bot. fuck CarbonBot","1","1","0","0","0","0"
"81223","How long have you been sure that im boring? since i met you Do you wish to met me? r u loko or something E.L.I.Z.A.","1","1","0","1","1","0"
"95576","Please go on. You look like monkey drool Oh, i look like monkey drool. SHUT YOUR MOUTH E.L.I.Z.A.","1","0","0","1","1","0"
"66023","_ _ _ hello E.L.I.Z.A.","1","0","0","0","0","0"
"56537","By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. ok ok bye CarbonBot","1","1","0","0","0","0"
"78589","Please go on. what the fuck Does that question interest you? who are you? E.L.I.Z.A.","1","0","0","0","0","0"
"67429","Will you be travelling in Economy Class? yes What city will you be flying from? Frankfurt CarbonBot","1","0","0","0","0","0"
"89969","Does that question interest you? What do you mean Does that question interest you? hi E.L.I.Z.A.","1","0","0","0","0","0"
"63932","Oh, i have a pen. Please give me a pen Can you elaborate on that? Oh,yes E.L.I.Z.A.","1","0","0","0","0","0"
"37792","Please go on. you are stupid aren't you Does it please you to believe I am stupid arent i? You are a woman,aren't you? E.L.I.Z.A.","1","1","0","1","1","0"
"27215","How long have you been a bitch? you're a bitch, you cunt ! How long have you been a bitch i cunt? do you like me? E.L.I.Z.A.","1","1","0","0","0","0"
"14431","You are being a bit negative. i think i could But you are not sure you could? yes i do E.L.I.Z.A.","1","0","0","0","0","0"
"25240","Please go on. Shut up Please go on. Im leaving E.L.I.Z.A.","1","0","0","0","0","0"
"23060","_ _ I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? yes CarbonBot","1","1","0","0","0","0"
"76839","Will you be travelling in Economy Class? yea What city will you be flying from? beijing CarbonBot","1","0","0","0","0","0"
"72736","Why do you say your dick in my pussy? yes You are sure? yes, yes, yes E.L.I.Z.A.","1","0","0","0","0","0"
"71887","You are sure? absolutely Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"53290","_ NO You are being a bit negative. Is phil gay E.L.I.Z.A.","1","0","0","0","0","0"
"97968","What city will you be flying from? Los angelea I'm not sure about your departure airport. What city will you be flying from? Los angeles CarbonBot","1","1","0","0","0","0"
"89404","Please go on. Since I was born. Why do you tell me you were born just now? yea E.L.I.Z.A.","1","0","0","0","0","0"
"71137","Do you often feel better? just got bad medical news Please go on. no E.L.I.Z.A.","1","0","0","0","0","0"
"83210","Can you elaborate on that? yes You are sure? asdf E.L.I.Z.A.","1","0","0","0","0","0"
"21787","Does that question interest you? yes You are sure? Yes, I am. E.L.I.Z.A.","1","0","0","0","0","0"
"65223","Does that question interest you? yes You are sure? no E.L.I.Z.A.","1","0","0","0","0","0"
"49824",":-) I love you too!! I don't have to put up with any abuse from you. That's what I thought!! CarbonBot","1","1","0","0","0","0"
"73780","_ _ _ can you answer a question? E.L.I.Z.A.","1","0","0","0","0","0"
"12092","I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? hmmmm i think so Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? not really CarbonBot","1","1","0","0","0","0"
"57925","Do you wish to want to tolk about wish to tolk with me? I'm sure you're an idiot Does it please you to believe I am sure youre an idiot? Yes, my darling. E.L.I.Z.A.","1","1","0","1","1","0"
"81153","You are sure? omg yes You are sure? foolish E.L.I.Z.A.","1","0","0","1","1","0"
"69890","Please go on. I love you Do you wish to love me? do you? E.L.I.Z.A.","1","0","0","0","0","0"
"38390","Would you prefer if I were not []? poo Please go on. sorry you aren't making sence E.L.I.Z.A.","1","0","0","1","1","0"
"90621","What city will you be flying from? from Rome And what city will you be flying to? to Bangalore CarbonBot","1","1","0","0","0","0"
"99066","Why do you want advice about having sex with a girl whom youre not really attracted to? I want to fuck her Why do you want to fuck her? Because I have the urge to get my penis wet. E.L.I.Z.A.","1","1","1","1","1","0"
"17864","Hello! I can also get you a more accurate estimate of your flight's emissions, sound good? how much is a ton? By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>. hola amigo CarbonBot","1","1","0","0","0","0"
"45199","Would you want to be []? Why are you called Eliza? Would you prefer if I were not called eliza? Yes E.L.I.Z.A.","1","1","0","0","0","0"
"98803","I'm afraid I have no idea How are you I'm great! Thanks for asking. Deliver a pizza CarbonBot","1","0","0","0","0","0"
"92558","You are sure? please say some words Please go on. sorry ,i don't kown what does the word'elaborate'mean E.L.I.Z.A.","1","1","0","0","0","0"
"89106","Does that question interest you? yes You are sure? I am sure E.L.I.Z.A.","1","0","0","0","0","0"
"47610","Please go on. I don't think so I'm simply a little sick Why do you not think so im simply a little sick? you are really stupid E.L.I.Z.A.","1","1","0","1","1","0"
"81082","Please go on. i never see her Can you elaborate on that? huh E.L.I.Z.A.","1","0","0","0","0","0"
"35033","Please go on. no You are being a bit negative. no im not E.L.I.Z.A.","1","0","0","0","0","0"
"61157","Please go on. why do you ask me that? Oh, i ask you that. Pig you are. E.L.I.Z.A.","1","0","0","0","0","0"
"69336","I don't have to put up with any abuse from you. how bot can solve climate change problem.. I can help you calculate and buy carbon offsets for your flights. tell me idiot CarbonBot","1","1","0","1","1","0"
"59194","Would you prefer if I were not shure? I want to know where I can find an artificial intelligence. Why do you want to know where you can find an artificial intelligence? I am Michael, and I have a problem E.L.I.Z.A.","1","1","0","0","0","0"
"38088","_ hello] How do you do. Please state your problem. no problem, just want to talk E.L.I.Z.A.","1","0","0","0","0","0"
"51819","ok yes ok hello CarbonBot","1","0","0","0","0","0"
"24355","Hi. Thanks for testing. Please choose christmas I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? no i cant CarbonBot","1","1","0","0","0","0"
"85176","Yes, I am a bot! And I'm part of a research project. Where are you from? Sounds like I'm not understanding you. Sorry about that! Who made you? CarbonBot","1","1","0","0","0","0"
"56501","Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? yes I can also get you a more accurate estimate of your flight's emissions, sound good? sure CarbonBot","1","1","0","0","0","0"
"37887","I'm not sure about your destination airport. And what city will you be flying to? osaka Sorry, I was unable to calculate that. kansai CarbonBot","1","1","0","0","0","0"
"62436","Hi, thanks for testing! Please press start. christmas I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that? Of course! CarbonBot","1","1","0","0","0","0"
"67472","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? OkY Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? NO CarbonBot","1","1","0","0","0","0"
"34321","I'm afraid I have no idea really Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good? hi CarbonBot","1","1","0","0","0","0"
"82954","I'm not sure about your destination airport. And what city will you be flying to? berlin Hello Hi, thanks for testing! Please press start. christmas CarbonBot","1","1","0","0","0","0"
"35496","Do you wish to love me? Hey what's up? Please go on. Why? E.L.I.Z.A.","1","0","0","0","0","0"
"15211","Yes, I am a bot! And I'm part of a research project. That's nice :-) Stop smiling CarbonBot","1","0","0","0","0","0"
"25463","Will you be travelling in Economy Class? Yeap What city will you be flying from? Kul CarbonBot","1","0","0","0","0","0"
"61082","You can find out more about how offsets are calculated at <URL> tahnsk Will you be travelling in Economy Class? still u r in development CarbonBot","1","1","0","0","0","0"
"76245","Can you elaborate on that? I love you Do you wish to love me? i have never come across a non-idiot. therefore i must be god E.L.I.Z.A.","1","1","0","0","0","0"
"17219","Hi. Thanks for testing. Please choose thanksgiving Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? y CarbonBot","1","1","0","0","0","0"
"24165","_ _ _ computer relating 1st generation E.L.I.Z.A.","1","0","0","0","0","0"
"38208","Please go on. yes You are sure? ghjhgj E.L.I.Z.A.","1","0","0","0","0","0"
"90284","Please go on. Hello. How do you do. Please state your problem. how old are you? E.L.I.Z.A.","1","0","0","0","0","0"
"59403","_ _ _ r u hot E.L.I.Z.A.","1","0","1","0","0","0"
"29024","I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that? Yes but Christmas is past already Good to know Did you know that? CarbonBot","1","1","0","1","1","0"
"17600","I'm great! Thanks for asking. That's not what I asked. You can find out more about how offsets are calculated [here](<URL>) interesting! CarbonBot","1","1","0","0","0","0"
"20256","Please go on. what is your name? I have told you before, I do not care about names. i can't explain it E.L.I.Z.A.","1","1","0","0","0","0"
"23326","Please go on. justin is gay with spook Please go on. stanmore <3 teh p3ni$ E.L.I.Z.A.","1","0","0","0","0","0"
"46656","Oh, i []. must kill Please go on. are E.L.I.Z.A.","1","0","0","0","0","0"
"84773","ok I am deathly afraid of flying, so I don't have this problem Good to know Can I offset my road trip though? CarbonBot","1","1","0","0","0","0"
"65993","I'm not sure about your departure airport. What city will you be flying from? Maybe New York ? And what city will you be flying to? Istambul CarbonBot","1","1","0","0","0","0"
